,sku,cat1,cat2,cat3
6650,277731,salud,trastornos digestivos ,estreñimiento
6651,279222,infantil,alimentación infantil,papillas
6652,28100010,salud,vitaminas y minerales,
6653,288045,higiene y cuidado personal,corporal,pastilla de jabón
6654,288197,higiene y cuidado personal,íntima,copas menstruales
6655,288198,higiene y cuidado personal,íntima,copas menstruales
6656,288920,higiene y cuidado personal,íntima,compresas
6657,288921,higiene y cuidado personal,íntima,compresas
6658,288922,higiene y cuidado personal,íntima,compresas
6659,2900271,infantil,cambio de pañal,pañales
6660,2900371,infantil,cambio de pañal,pañales
6661,292839,salud,problemas cardiovasculares y circulación,
6662,292870,cosmética y belleza,corporal,celulitis
6663,293176,higiene y cuidado personal,dental,dentífricos
6664,294215,salud,belleza,antienvejecimiento
6665,295022,salud,descanso y relajación,
6666,296657,nutrición,pérdida de peso,drenajes
6667,296665,nutrición,pérdida de peso,drenajes
6668,297259,salud,botiquín,antimareo
6669,298588,salud,vitaminas y minerales,
6670,298893,nutrición,pérdida de peso,quemagrasas
6671,299312,salud,trastornos digestivos ,
6672,299883,salud,descanso y relajación,
6673,2INT0007,salud,vitaminas y minerales,
6674,2INT0240,salud,vitaminas y minerales,
6675,2INT0298,salud,vitaminas y minerales,suplementos
6676,2INT0467,salud,vitaminas y minerales,suplementos
6677,2INT0755,salud,vitaminas y minerales,suplementos
6678,2INT1053,salud,aparato respiratorio,garganta y tos
6679,300061,cosmética y belleza,labial,hidratantes labiales
6680,300103,higiene y cuidado personal,corporal,desodorantes
6681,300111,higiene y cuidado personal,pies,desodorante de pies
6682,300293,higiene y cuidado personal,dental,prótesis dentales
6683,300319,higiene y cuidado personal,nariz y oído,limpieza
6684,300330,salud,salud sexual,lubricantes
6685,300360,nutrición,pérdida de peso,drenajes
6686,300364,salud,aparato respiratorio,garganta y tos
6687,300365,salud,aparato respiratorio,garganta y tos
6688,300432,higiene y cuidado personal,dental,blanqueamiento dental
6689,300434,cosmética y belleza,corporal,piel seca y atópica
6690,300477,cosmética y belleza,corporal,hidratación
6691,300479,higiene y cuidado personal,cabello,anticaspa
6692,300487,salud,vitaminas y minerales,suplementos
6693,300488,salud,trastornos digestivos ,estreñimiento
6694,300509osoblanco,infantil,chupetes,chupetes de silicona
6695,300632,higiene y cuidado personal,facial,desmaquillantes y limpiadores
6696,300806,higiene y cuidado personal,corporal,geles
6697,300830,higiene y cuidado personal,dental,cepillos
6698,300848,higiene y cuidado personal,dental,cepillos
6699,300855,higiene y cuidado personal,dental,cepillos interdentales
6700,300871,higiene y cuidado personal,facial,desmaquillantes y limpiadores
6701,300905,higiene y cuidado personal,nariz y oído,limpieza
6702,301135,salud,mujer,menopausia
6703,301176,salud,problemas cardiovasculares y circulación,piernas cansadas y varices
6704,301234,cosmética y belleza,corporal,celulitis
6705,301267,salud,problemas cardiovasculares y circulación,
6706,301440,cosmética y belleza,corporal,reductores y reafirmantes
6707,301465,salud,mujer,bienestar de la mujer
6708,301609,cosmética y belleza,labial,con protección solar
6709,3018908,higiene y cuidado personal,corporal,depilatorios
6710,3018995,higiene y cuidado personal,corporal,depilatorios
6711,3018999,higiene y cuidado personal,corporal,depilatorios
6712,3019000,higiene y cuidado personal,corporal,depilatorios
6713,3019002,higiene y cuidado personal,corporal,depilatorios
6714,302059,salud,botiquín,guantes
6715,30215verde,infantil,accesorios de alimentación,vajillas infantiles
6716,302339,infantil,lactancia,cuidado del pezón
6717,3023479,higiene y cuidado personal,corporal,depilatorios
6718,302398,higiene y cuidado personal,íntima,limpieza
6719,302459,higiene y cuidado personal,íntima,compresas
6721,302588,higiene y cuidado personal,mascarillas,higiénicas - quirúrgicas
6722,302653,infantil,chupetes,chupetes de latex o caucho
6723,302737,cosmética y belleza,sol,protectores solares
6724,302752,cosmética y belleza,facial,antimanchas
6725,3027925,infantil,higiene infantil,hidratantes
6726,302927,infantil,higiene infantil,esponjas
6727,302935,infantil,higiene infantil,esponjas
6728,3029751,higiene y cuidado personal,corporal,geles
6729,3029754,higiene y cuidado personal,corporal,geles
6730,3029756,infantil,higiene infantil,gel-champú
6731,3029757,infantil,higiene infantil,gel-champú
6732,3029771,higiene y cuidado personal,corporal,depilatorios
6733,3029772,higiene y cuidado personal,corporal,depilatorios
6734,303099,cosmética y belleza,facial,hidratantes
6735,3031114,infantil,higiene infantil,toallitas bebé
6736,303123.Azul,infantil,higiene infantil,esponjas
6737,303198,cosmética y belleza,facial,acné
6738,303214,infantil,alimentación infantil,papillas
6739,303321,cosmética y belleza,facial,antiarrugas
6740,3033368,higiene y cuidado personal,corporal,depilatorios
6741,303388,cosmética y belleza,facial,hidratantes
6742,303453,higiene y cuidado personal,corporal,desodorantes
6743,3035222,higiene y cuidado personal,corporal,depilatorios
6744,3035259,higiene y cuidado personal,corporal,depilatorios
6745,3035260,higiene y cuidado personal,corporal,depilatorios
6746,3035262,higiene y cuidado personal,corporal,depilatorios
6747,3035427,higiene y cuidado personal,corporal,depilatorios
6748,303610,cosmética y belleza,sol,protectores solares
6749,303665,cosmética y belleza,facial,hidratantes
6750,303666,cosmética y belleza,ojos,contorno de ojos
6751,303727,higiene y cuidado personal,cabello,tintes de pelo
6752,303735,higiene y cuidado personal,cabello,tintes de pelo
6753,303743,higiene y cuidado personal,cabello,tintes de pelo
6754,303750,higiene y cuidado personal,cabello,tintes de pelo
6755,303784,cosmética y belleza,facial,hidratantes
6756,303859,cosmética y belleza,manos,crema de manos
6757,303925,cosmética y belleza,manos,crema de manos
6758,303933,infantil,chupetes,chupetes de silicona
6759,303958,higiene y cuidado personal,cabello,champu
6760,303966,higiene y cuidado personal,cabello,antigrasa
6761,303990,salud,botiquín,termómetros
6762,303990.Blanco,salud,botiquín,termómetros
6763,303990.Rosa,salud,botiquín,termómetros
6764,304006,higiene y cuidado personal,nariz y oído,limpieza
6765,304014.BLANCO,cosmética y belleza,uñas,cortauñas y tijeras
6766,304055,infantil,higiene infantil,esponjas
6767,304113,infantil,lactancia,sacaleches
6768,304147,cosmética y belleza,facial,acné
6769,304394,cosmética y belleza,facial,hidratantes
6770,304410,cosmética y belleza,facial,hidratantes
6772,304501,cosmética y belleza,facial,acné
6773,304519,cosmética y belleza,facial,hidratantes
6774,304535,higiene y cuidado personal,dental,dentífricos
6775,304683,salud,salud sexual,preservativos
6776,3047004,higiene y cuidado personal,corporal,depilatorios
6777,304758,salud,salud sexual,preservativos
6778,304956,higiene y cuidado personal,nariz y oído,tapones y protección
6780,305172,cosmética y belleza,facial,hidratantes
6781,305173,cosmética y belleza,facial,hidratantes
6782,305174,cosmética y belleza,facial,hidratantes
6783,305176,cosmética y belleza,facial,hidratantes
6784,305185,higiene y cuidado personal,cabello,champu
6785,305195,salud,salud sexual,preservativos
6786,305240,salud,botiquín,golpes y hematomas
6787,305245,cosmética y belleza,ojos,bolsas en ojos
6788,305246,cosmética y belleza,ojos,contorno de ojos
6789,305318,cosmética y belleza,labial,con protección solar
6790,305326,cosmética y belleza,sol,protectores solares
6791,305355,salud,trastornos digestivos ,flora intestinal y digestión
6792,305356,higiene y cuidado personal,dental,cuidados especiales
6793,305358,cosmética y belleza,hombres,afeitado masculino
6794,305417,salud,salud sexual,preservativos
6795,305542,cosmética y belleza,facial,hidratantes
6796,305548,salud,aparato urinario,incontinencia
6797,305599,higiene y cuidado personal,cabello,champu
6798,305722,infantil,higiene infantil,pieles atópicas
6799,305771,higiene y cuidado personal,dental,cuidados especiales
6800,305789,higiene y cuidado personal,dental,dentífricos
6801,305920,salud,problemas cardiovasculares y circulación,colesterol
6802,305939,cosmética y belleza,corporal,piel seca y atópica
6803,306042,higiene y cuidado personal,facial,desmaquillantes y limpiadores
6804,306044,cosmética y belleza,facial,acné
6805,306157,salud,descanso y relajación,
6806,306233,higiene y cuidado personal,nariz y oído,limpieza
6807,306274,higiene y cuidado personal,cabello,champu
6808,306308,higiene y cuidado personal,íntima,limpieza
6809,306365,cosmética y belleza,ojos,bolsas en ojos
6810,306472,higiene y cuidado personal,dental,cepillos
6811,306480,higiene y cuidado personal,dental,dentífricos
6812,306706duplo,salud,salud sexual,lubricantes
6813,306746,nutrición,pérdida de peso,quemagrasas
6814,307234,cosmética y belleza,manos,jabón de manos
6816,308056.152223-152223,higiene y cuidado personal,íntima,limpieza
6817,308056.152223-308056,higiene y cuidado personal,íntima,limpieza
6818,308192,higiene y cuidado personal,corporal,geles
6819,308194,higiene y cuidado personal,corporal,geles
6820,308196,higiene y cuidado personal,corporal,geles
6821,308197,higiene y cuidado personal,cabello,champu
6822,308199,cosmética y belleza,corporal,estrias
6823,308530,salud,trastornos digestivos ,gases
6824,308532,nutrición,pérdida de peso,quemagrasas
6825,308540,cosmética y belleza,corporal,hidratación
6826,308541,higiene y cuidado personal,corporal,geles
6827,308543,cosmética y belleza,facial,dermatitis y eczemas
6828,308756,higiene y cuidado personal,dental,dentífricos
6829,308768,higiene y cuidado personal,dental,cuidados especiales
6830,308769,salud,mujer,embarazo y lactancia
6831,309112,salud,problemas cardiovasculares y circulación,piernas cansadas y varices
6832,30940,salud,vitaminas y minerales,
6833,30941,salud,vitaminas y minerales,
6834,309443,higiene y cuidado personal,dental,dentífricos
6835,309534,higiene y cuidado personal,cabello,champu
6836,309799,cosmética y belleza,sol,suplementos
6837,309856,nutrición,pérdida de peso,productos sustitutivos y entrehoras
6838,309898,higiene y cuidado personal,corporal,geles
6839,309922,salud,botiquín,quemaduras y cicatrices
6840,309971,cosmética y belleza,sol,protectores solares
6841,310003,infantil,alimentación infantil,papillas
6842,310060,cosmética y belleza,facial,antiarrugas
6844,31056,cosmética y belleza,uñas,quitaesmalte
6845,310603,higiene y cuidado personal,cabello,anticaída
6846,310604,higiene y cuidado personal,cabello,anticaída
6847,310995,higiene y cuidado personal,corporal,esponjas y toallitas corporales
6848,311146,infantil,lactancia,cuidado del pezón
6849,311147,infantil,higiene infantil,crema pañal
6850,311149,infantil,higiene infantil,gel-champú
6851,311151,infantil,higiene infantil,hidratantes
6852,311154,higiene y cuidado personal,dental,cuidados especiales
6853,311161,higiene y cuidado personal,dental,prótesis dentales
6854,311169,infantil,alimentación infantil,papillas
6855,311170,infantil,alimentación infantil,papillas
6856,311201,nutrición,pérdida de peso,productos sustitutivos y entrehoras
6857,311205,cosmética y belleza,facial,hidratantes
6858,311240,higiene y cuidado personal,cabello,anticaída
6859,311647,cosmética y belleza,facial,piel seca
6860,31179,cosmética y belleza,corporal,hidratación
6861,311954,salud,botiquín,quemaduras y cicatrices
6862,311955,cosmética y belleza,corporal,piel seca y atópica
6863,31231,cosmética y belleza,hombres,afeitado masculino
6864,31232,cosmética y belleza,hombres,afeitado masculino
6865,31233,cosmética y belleza,hombres,afeitado masculino
6866,312346,infantil,chupetes,chupetes de silicona
6867,312347,infantil,chupetes,chupetes de latex o caucho
6868,312349,infantil,chupetes,chupetes de latex o caucho
6869,312363,higiene y cuidado personal,corporal,geles
6870,31247,cosmética y belleza,corporal,hidratación
6871,31273000,higiene y cuidado personal,corporal,esponjas y toallitas corporales
6872,31273053,higiene y cuidado personal,corporal,esponjas y toallitas corporales
6873,31273055,higiene y cuidado personal,corporal,esponjas y toallitas corporales
6874,31273267,higiene y cuidado personal,corporal,esponjas y toallitas corporales
6875,31273314,higiene y cuidado personal,íntima,limpieza
6876,313091,salud,botiquín,quemaduras y cicatrices
6877,31343,higiene y cuidado personal,corporal,desodorantes
6878,31344,higiene y cuidado personal,corporal,desodorantes
6879,313536,higiene y cuidado personal,dental,hilo dental
6880,313536x2,higiene y cuidado personal,dental,hilo dental
6881,313544,cosmética y belleza,facial,rojeces
6882,313585,higiene y cuidado personal,dental,cuidados especiales
6883,313791,higiene y cuidado personal,corporal,desodorantes
6884,313940,higiene y cuidado personal,corporal,geles
6885,3139436030002,higiene y cuidado personal,facial,mascarillas
6886,313957,salud,botiquín,quemaduras y cicatrices
6887,313973,salud,botiquín,quemaduras y cicatrices
6888,313981,higiene y cuidado personal,cabello,anticaspa
6889,313999,higiene y cuidado personal,cabello,champús especiales
6890,314005,higiene y cuidado personal,corporal,geles
6891,314013,higiene y cuidado personal,corporal,geles
6892,314039,higiene y cuidado personal,corporal,geles
6893,314193,cosmética y belleza,facial,acné
6894,314194,cosmética y belleza,labial,hidratantes labiales
6895,314290,infantil,higiene infantil,colonias
6896,314291,infantil,higiene infantil,colonias
6897,314997,infantil,higiene infantil,costra láctea
6898,315085,salud,ortopedia,humidificadores
6899,31537,higiene y cuidado personal,cabello,champu
6900,31539,higiene y cuidado personal,cabello,mascarillas
6901,31540,higiene y cuidado personal,cabello,champu
6902,31542,higiene y cuidado personal,cabello,champu
6903,31543,higiene y cuidado personal,cabello,mascarillas
6904,315518,salud,óptica,salud ocular
6905,315599,higiene y cuidado personal,cabello,mascarillas
6906,31560,higiene y cuidado personal,facial,mascarillas
6907,315663,cosmética y belleza,facial,antiarrugas
6909,315689,salud,ortopedia,lesiones
6910,315864,cosmética y belleza,labial,antiarrugas
6911,315867,salud,aparato respiratorio,garganta y tos
6912,3160928651108,salud,descanso y relajación,
6913,316687,salud,trastornos digestivos ,estreñimiento
